model,split,snapshot,expected_row_conflicts,expected_column_conflicts,expected_box_conflicts,expected_unique_conflicts,hard_unique_conflicts,joint_candidate_deviation,target_candidate_legal_fraction,prediction_accuracy,valid_board_fraction,solved_board_fraction
combined_margin,discovery,4,0.32572996616363525,0.3200954794883728,0.32200026512145996,0.7680873870849609,0.37083709239959717,0.23582358235823583,0.6876687668766877,0.783978397839784,0.15,0.15
combined_margin,discovery,8,0.11677329987287521,0.11581717431545258,0.116425521671772,0.2826232612133026,0.12421242147684097,0.0702070207020702,0.8496849684968497,0.8748874887488749,0.75,0.75
combined_margin,discovery,16,0.10153993964195251,0.10065248608589172,0.10106684267520905,0.24642634391784668,0.12241224199533463,0.07200720072007201,0.8640864086408641,0.8865886588658866,0.8,0.8
combined_margin,discovery,32,0.06095265597105026,0.06076020374894142,0.060847874730825424,0.15045645833015442,0.09360936284065247,0.048604860486048604,0.9153915391539154,0.9351935193519352,0.9,0.9
combined_margin,discovery,64,0.061378445476293564,0.061066530644893646,0.061090387403964996,0.1519097536802292,0.07740774005651474,0.04590459045904591,0.9288928892889289,0.9450945094509451,0.9,0.9
combined_margin,discovery,128,0.06303109973669052,0.06267855316400528,0.06285008788108826,0.1559857875108719,0.1026102602481842,0.048604860486048604,0.918991899189919,0.9378937893789379,0.9,0.9
combined_margin,discovery,256,0.03136896342039108,0.03129724785685539,0.03131328523159027,0.07793235033750534,0.04320431873202324,0.022502250225022502,0.9567956795679567,0.9612961296129613,0.95,0.95
combined_margin,discovery,512,0.0009479913278482854,0.0009479802683927119,0.000947368040215224,0.0019144854741171002,0.0018001800635829568,0.0018001800180018,0.9585958595859586,0.9585958595859586,0.95,0.95
combined_margin,discovery,1024,0.0009789974428713322,0.0009793767239898443,0.0009778935927897692,0.0019898531027138233,0.0018001800635829568,0.0018001800180018,0.9585958595859586,0.9585958595859586,0.95,0.95
combined_margin,validation,0,0.8995980024337769,0.8988544940948486,0.8989105224609375,2.247892141342163,14.305085182189941,2.4745762711864407,0.8893844781445138,0.11061552185548618,0.0,0.0
combined_margin,validation,1,0.675521969795227,0.6429834365844727,0.6530368328094482,1.5924032926559448,1.4201605319976807,0.5932203389830508,0.2783229259589652,0.49866190900981266,0.0,0.0
combined_margin,validation,2,0.5400475859642029,0.5241542458534241,0.5271491408348083,1.2831584215164185,0.8474576473236084,0.4665477252453167,0.4041034790365745,0.6030330062444246,0.0,0.0
combined_margin,validation,4,0.3481872081756592,0.3424948751926422,0.3446638882160187,0.8263447880744934,0.4067796468734741,0.247992863514719,0.6663693131132917,0.7671721677074042,0.15,0.15
combined_margin,validation,8,0.17451544106006622,0.17358921468257904,0.17410041391849518,0.4295128583908081,0.15521855652332306,0.09009812667261374,0.8215878679750223,0.8617305976806423,0.65,0.65
combined_margin,validation,16,0.10136090964078903,0.10042238980531693,0.10037188977003098,0.2486744374036789,0.14272969961166382,0.08028545941123996,0.8617305976806423,0.8965209634255129,0.8,0.8
combined_margin,validation,32,0.06036490574479103,0.06046221777796745,0.06020199507474899,0.15073087811470032,0.11061552166938782,0.056199821587867974,0.9330954504906334,0.9545049063336307,0.9,0.9
combined_margin,validation,64,0.03302353620529175,0.033033277839422226,0.03308311104774475,0.08227371424436569,0.05709188058972359,0.026761819803746655,0.9571810883140054,0.9732381801962533,0.95,0.95
combined_margin,validation,128,0.033075593411922455,0.03301786631345749,0.03303728997707367,0.08260684460401535,0.049955397844314575,0.029438001784121322,0.9589652096342551,0.9705619982158786,0.95,0.95
combined_margin,validation,256,0.03276565670967102,0.03285422548651695,0.032770685851573944,0.08163220435380936,0.049955397844314575,0.026761819803746655,0.9580731489741302,0.9687778768956289,0.95,0.95
combined_margin,validation,512,0.03330879658460617,0.03339157626032829,0.033472154289484024,0.08311229199171066,0.0642283707857132,0.021409455842997322,0.9562890276538805,0.967885816235504,0.95,0.95
combined_margin,validation,1024,4.718567288364284e-05,4.6535395085811615e-05,4.6524601202690974e-05,0.0001103626491385512,0.0,0.0,1.0,1.0,1.0,1.0
